SNP	PVALUE
rs17728769	0.9395
rs2553600	0.03282
rs472799	0.1161
rs4330705	0.683
rs1484162	0.0948
rs10954821	0.6151
rs2222387	0.8008
rs4144438	0.5813
rs16873506	0.6058
rs7816608	0.1954
rs1481704	0.13828
rs11786215	0.11242
rs2021728	0.10074
rs17151145	0.3071
rs4598289	0.07253
rs2703315	0.5316
rs2291548	0.4889
rs7827813	0.4795
rs12898	0.197
rs6994285	0.4324
rs2469406	0.6577
rs7831471	0.0357
rs561690	0.1354
rs4841295	0.02968
rs9694368	0.1554
rs11991679	0.7998
rs2604391	0.6678
rs10954829	0.1418
rs16906838	0.5535
rs1813180	0.1375
rs1427256	0.9729
rs17212137	0.8319
rs883524	0.9756
rs16899928	0.8133
rs10086964	0.9765
rs6993938	0.941
rs1697624	0.6044
rs6984540	0.9256
rs1350884	0.3805
rs1600639	0.17428
rs13258748	0.14856
rs17556107	0.181
rs1425757	0.737
rs11988382	0.0955
rs2250903	0.9866
rs17074840	0.19532
rs3018921	0.6254
rs13253543	0.5626
rs7842032	0.2879
rs4535718	0.08594
rs11783305	0.2458
rs10107566	0.8617
rs13256557	0.08206
rs1477962	0.4184
rs2009967	0.15052
rs10111852	0.17494
rs1949808	0.4263
rs11992535	0.02744
rs4909561	0.2807
rs7817205	0.3544
rs9297453	0.01965
rs17056759	0.02812
rs5007869	0.02012
rs2022982	0.0778
rs2704258	0.9525
rs2023137	0.7887
rs11777740	0.6753
rs10110794	0.3628
rs2930339	0.7627
rs13266352	0.3476
rs6990217	0.463
rs17280878	0.5506
rs13280753	0.7009
rs12544359	0.0009125
rs7838409	0.4362
rs2194601	0.3573
rs727565	0.05224
rs7835845	0.5255
rs1010606	0.07629
rs10505470	0.03562
rs6992470	0.7398
rs7832096	0.5471
rs7833751	0.1503
rs10091498	0.7747
rs2511659	0.15046
rs2468134	0.07428
rs2570153	0.8201
rs7828983	0.9574
rs10111969	0.7774
rs4394356	0.9608
rs11779093	0.15
rs7016720	0.6006
rs1384770	0.5988
rs12155741	0.5965
rs1564531	0.03823
rs4735349	0.452
rs756100	0.3476
rs166445	0.015828
rs17320864	0.3876
rs11777050	0.8063
rs6994250	0.0292
rs922798	0.6847
rs10113676	0.1864
rs553950	0.1391
rs6997010	0.2236
rs7001463	0.5509
rs10504623	0.02782
rs1564267	0.5603
rs10112496	0.2476
rs13252820	0.03473
rs11775507	0.01886
rs830436	0.007352
rs2084706	0.7072
rs7843194	0.8728
rs2354566	0.05248
rs1012330	0.7473
rs2582819	0.07419
rs4072286	0.8756
rs972412	0.6507
rs10098056	0.4593
rs851800	0.4382
rs2645045	0.9237
rs6558112	0.9974
rs2469394	0.454
rs4734904	0.2615
rs10113738	0.8858
rs13271675	0.6004
rs13271942	0.1724
rs2338537	0.6069
rs4568649	0.5543
rs9643407	0.1201
rs1474140	0.4399
rs6470966	0.4303
rs6468681	0.4373
rs7006384	0.09832
rs2552255	0.5573
rs2128383	0.3162
rs7827575	0.5015
rs6470148	0.182
rs7388117	0.7419
rs10102703	0.1793
rs2553687	0.5776
rs7009823	0.09194
rs1383193	0.12046
rs1601197	0.7415
rs10106855	0.1748
rs7823736	0.1013
rs13270477	0.5448
rs3096724	0.7678
rs901729	0.2516
rs9283962	0.5475
rs12216712	0.6357
rs9918809	0.6225
rs7005205	0.8827
rs1492673	0.06514
rs16918941	0.4572
rs10098923	0.05339
rs2554623	0.3887
rs11988391	0.2713
rs7839760	0.514
rs7823280	0.6958
rs894019	0.06887
rs6472054	0.3576
rs1035723	0.52
rs7842420	0.25
rs1893534	0.9484
rs4875221	0.9459
rs1367806	0.8111
rs1879201	0.1281
rs7463982	0.07953
rs2469250	0.04155
rs4317609	0.3495
rs4873501	0.8667
rs11986752	0.8481
rs764693	0.18402
rs10088298	0.5681
rs6470573	0.5025
rs2700734	0.715
rs11784608	0.10326
rs6586830	0.6094
rs7843977	0.85
rs7831732	0.3439
rs2119588	0.01063
rs1484623	0.658
rs11777133	0.2132
rs1897207	0.1861
rs10106356	0.4275
rs3019921	0.634
rs7008465	0.2253
rs10955705	0.6082
rs1574540	0.19722
rs1837844	0.8855
rs2958684	0.2883
rs16926104	0.18652
rs1992089	0.3776
rs4733835	0.6591
rs1986497	0.4173
rs17711309	0.6327
rs17265463	0.6622
rs1481653	0.9345
rs16920516	0.18504
rs1955032	0.01206
rs11785268	0.8968
rs6997561	0.3162
rs4430089	0.12064
rs7464816	0.5928
rs7013699	0.857
rs13269856	0.4041
rs4740003	0.1797
rs17315714	0.10454
rs2514670	0.13404
rs13256055	0.1594
rs4740016	0.0823
rs16938405	0.4843
rs12676409	0.1715
rs1511837	0.006808
rs7008343	0.08391
rs1946213	0.3414
rs1390051	0.6491
rs4737989	0.1042
rs17074913	0.08882
rs2318828	0.2518
rs16938410	0.9434
rs6577989	0.1535
rs2514830	0.1348
rs1395523	0.7225
rs4366057	0.3881
rs2223103	0.003616
rs4577944	0.8028
rs1383196	0.8352
rs17400445	0.7185
rs7816704	0.487
rs2957067	0.5054
rs17624830	0.934
rs13270807	0.6485
rs6558136	0.1857
rs10091429	0.06431
rs4871728	0.2222
rs919701	0.8174
rs218944	0.3835
rs4131874	0.4028
rs1504751	0.2545
rs6981550	0.1086
rs4292659	0.8459
rs7012787	0.7938
rs2410492	0.03902
rs4736505	0.07602
rs7846217	0.9741
rs7826589	0.6965
rs12546491	0.2157
rs10099856	0.19876
rs7815281	0.431
rs1015794	0.1214
rs11781079	0.4329
rs7388498	0.1465
rs1503763	0.1345
rs4738748	0.10644
rs17304516	0.7494
rs2055051	0.3174
rs2409710	0.438
rs1347696	0.07199
rs1877301	0.5635
rs2318340	0.16164
rs11779494	0.5205
rs7011337	0.1286
rs10105056	0.1668
rs1721074	0.8734
rs2047375	0.4297
rs2953886	0.15426
rs10087780	0.10658
rs9987143	0.3741
rs11782214	0.363
rs13276354	0.7284
rs17430568	0.6334
rs12677051	0.1669
rs279468	0.5958
rs2449183	0.5072
rs2199694	0.4645
rs6999315	0.1176
rs16904391	0.6281
rs12114761	0.9103
rs7824723	0.928
rs1523254	0.7986
rs10111682	0.8167
rs2980817	0.8004
rs2941473	0.02652
rs10216347	0.08898
rs7829054	0.0262
rs2579884	0.17342
rs11776334	0.1045
rs6472483	0.2632
rs10089891	0.7638
rs2226405	0.6122
rs2111807	0.04923
rs6995235	0.05855
rs1424864	0.8112
rs2668012	0.7782
rs17813254	0.02333
rs2131294	0.9394
rs10504943	0.08063
rs10957008	0.8866
rs10756783	0.9836
rs17439752	0.753
rs10815233	0.3328
rs11795033	0.02778
rs2361094	0.2444
rs3827826	0.7371
rs10968245	0.4374
rs7041954	0.3133
rs296676	0.1473
rs2277142	0.8776
rs2417321	0.01264
rs1579571	0.03452
rs637885	0.9563
rs7865070	0.4752
rs1167773	0.06176
rs1331297	0.03489
rs2855162	0.5031
rs12345345	0.7209
rs10977415	0.7841
rs10817451	0.04938
rs12348485	0.7868
rs770213	0.06345
rs7032337	0.8765
rs7866942	0.1238
rs2897053	0.02706
rs884524	0.14102
rs10758240	0.7238
rs3124994	0.4819
rs611335	0.0849
rs7023431	0.3334
rs3118851	0.6917
rs4076333	0.109
rs10780736	0.7507
rs1604374	0.1019
rs10820958	0.4298
rs12115301	0.7828
rs7850484	0.7122
rs4740970	0.1948
rs1585461	0.7098
rs942158	0.4075
rs16925110	0.9096
rs10811867	0.3265
rs11243849	0.374
rs13299189	0.2113
rs7038991	0.2955
rs1410840	0.01059
rs10958933	0.07067
rs2417789	0.1755
rs10959333	0.2534
rs17709981	0.6511
rs2254812	0.3521
rs2174308	0.232
rs1360583	0.3039
rs12376212	0.0528
rs2796462	0.8934
rs11792612	0.6369
rs129915	0.05996
rs10968914	0.04308
rs7853809	0.9515
rs11795051	0.5917
rs9644919	0.8815
rs7874383	0.6812
rs10756805	0.2348
rs10758603	0.12646
rs661532	0.9857
rs2814742	0.9318
rs10123770	0.8485
rs10963810	0.616
rs7341802	0.7473
rs2800265	0.404
rs10759135	0.1996
rs17085023	0.1298
rs16916293	0.1221
rs931026	0.10584
rs12236983	0.259
rs10980020	0.1378
rs6474827	0.9035
rs11795005	0.3105
rs637736	0.3355
rs10491740	0.2409
rs2050757	0.2124
rs10976361	0.010934
rs7042930	0.265
rs10746718	0.517
rs10511647	0.11842
rs10992731	0.06604
rs9408140	0.1911
rs4342694	0.3544
rs1490162	0.03202
rs7024560	0.4266
rs10867324	0.2997
rs17755875	0.7829
rs328854	0.1038
rs855430	0.4977
rs1349127	0.7686
rs10809694	0.5149
rs7350221	0.6178
rs7850432	0.7646
rs12340143	0.5678
rs12379277	0.1827
rs4877866	0.9281
rs10114662	0.03728
rs2183826	0.2808
rs10812712	0.3654
rs11791319	0.16104
rs7038817	0.8944
rs7874112	0.5131
rs1392087	0.9771
rs10760258	0.9614
rs329207	0.2276
rs7869292	0.8786
rs543496	0.16312
rs1327878	0.7265
rs2020064	0.1353
rs1329748	0.02422
rs702217	0.5883
rs4260978	0.9575
rs530191	0.8287
rs14719	0.13608
rs3793465	0.9293
rs11138430	0.5268
rs1556952	0.4303
rs4879764	0.07022
rs1450675	0.2476
rs1819372	0.3344
rs942278	0.15826
rs9919066	0.6763
rs7046471	0.3994
rs1260073	0.3454
rs7033258	0.1473
rs4742880	0.2253
rs667109	0.8323
rs290247	0.1585
rs17580245	0.0831
rs2995211	0.2624
rs1322382	0.7928
rs1417273	0.1754
rs7851295	0.3355
rs770193	0.006726
rs7025251	0.404
rs7465958	0.1635
rs11145834	0.019018
rs1538178	0.07574
rs2808554	0.8181
rs11142707	0.7771
rs12238496	0.5594
rs4084780	0.04218
rs871450	0.5204
rs4880046	0.8564
rs573663	0.8323
rs2147435	0.7401
rs483157	0.5759
rs1417738	0.6322
rs1327521	0.8862
rs13288849	0.525
rs10760112	0.7038
rs776768	0.04234
rs6477685	0.7831
rs7040556	0.9309
rs1346942	0.06066
rs10283673	0.678
rs2087716	0.2717
rs10817409	0.755
rs17772612	0.4968
rs2120079	0.7053
rs215176	0.07072
rs7021140	0.4744
rs1434876	0.1009
rs7033996	0.1411
rs17807186	0.08483
rs10812370	0.2656
rs10760329	0.288
rs10812617	0.05172
rs4617240	0.1089
rs10081701	0.3662
rs4977708	0.05602
rs10813150	0.4972
rs2296673	0.3827
rs7871192	0.01151
rs10867842	0.03018
rs11998784	0.02517
rs10733700	0.655
rs12552415	0.4055
rs1935373	0.6509
rs17652063	0.5301
rs17835843	0.7582
rs1410023	0.4068
rs10816598	0.6055
rs10733464	0.05151
rs911933	0.013176
rs10974436	0.5346
rs1434861	0.9665
rs2900546	0.04011
rs10965489	0.169
rs10968817	0.149
rs12376809	0.9403
rs7846766	0.8103
rs927586	0.9577
rs10974533	0.5875
rs7045072	0.7021
rs10820427	0.8397
rs7875002	0.15996
rs7873062	0.8615
rs10757761	0.8194
rs10121193	0.184
rs10991284	0.4385
rs17541319	0.16996
rs935054	0.2503
rs7848373	0.12082
rs13291759	0.0971
rs10991045	0.446
rs4741592	0.1858
rs17059573	0.5584
rs12344695	0.2441
rs10813466	0.3519
rs6559384	0.9546
rs962723	0.3104
rs1444848	0.131
rs7850704	0.8262
rs1927125	0.4584
rs1029085	0.9965
rs10780953	0.016838
rs3758240	0.5235
rs10869719	0.8485
rs4327927	0.7254
rs17697319	0.9622
rs12552473	0.11758
rs1412182	0.5689
rs1033125	0.5703
rs6476060	0.7564
rs4979342	0.3989
rs9409687	0.5352
rs4742335	0.16082
rs4615669	0.03192
rs10793918	0.6021
rs10969107	0.6749
rs1360664	0.5943
rs10976529	0.8342
rs2519126	0.11622
rs1590487	0.5683
rs10868060	0.08246
rs1017112	0.0397
rs11793768	0.09118
rs16915902	0.4085
rs2754344	0.07338
rs12553133	0.6707
rs7867489	0.623
rs3853273	0.3514
rs10756092	0.252
rs4838315	0.4196
rs13296350	0.01632
rs10974422	0.01171
rs2987009	0.09616
rs7027506	0.794
rs9407772	0.7332
rs2031263	0.04428
rs1412303	0.9996
rs2184642	0.9019
rs4742973	0.4085
rs7038321	0.6453
rs7849817	0.206
rs10512391	0.9709
rs9886831	0.06017
rs16912311	0.2785
rs2219849	0.527
rs4877557	0.02164
rs7871116	0.4228
rs511586	0.2566
rs10818468	0.9385
rs12376663	0.7194
rs770198	0.005017
rs10757677	0.4978
rs10979636	0.12642
rs13301132	0.07668
rs10960191	0.7204
rs12378627	0.7987
rs329210	0.2321
rs1557123	0.6607
rs10512068	0.5031
rs10815876	0.6318
rs7869975	0.6082
rs7875673	0.7902
rs1332676	0.3361
rs10984339	0.4254
rs10816160	0.3514
rs7862028	0.9127
rs10981636	0.7808
rs321216	0.5567
rs12684657	0.877
rs2377526	0.1109
rs10815596	0.000286
rs4879540	0.173
rs10965030	0.6338
rs10989820	0.3495
rs10817411	0.04472
rs7045983	0.2872
rs1936739	0.6069
rs1909760	0.18374
rs7037561	0.03529
rs7864515	0.385
rs1324202	0.9939
rs2039580	0.2728
rs1443444	0.1943
rs10858388	0.9117
rs7869796	0.7193
rs10815657	0.153
rs687992	0.9732
rs10980460	0.5306
rs7863276	0.11042
rs10815337	0.09808
rs4877942	0.4762
rs11792392	0.571
rs12551977	0.5945
rs2769719	0.04145
rs1575978	0.09022
rs1969944	0.4622
rs10968887	0.2805
rs4836892	0.1353
rs2519818	0.2449
rs11999291	0.2793
rs17190705	0.7742
rs4978795	0.5884
rs10964981	0.07165
rs7048960	0.3136
rs985032	0.0879
rs16934710	0.5324
rs1409704	0.9722
rs3747816	0.5064
rs7871473	0.1886
rs650996	0.791
rs2038589	0.06788
rs10967443	0.2787
rs16928196	0.1575
rs876126	0.2766
rs7026582	0.15104
rs12555325	0.8979
rs2492830	0.8907
rs1381923	0.2904
rs4741559	0.9526
rs17213494	0.1525
rs1556477	0.06228
rs10814609	0.1851
rs13291139	0.2776
rs13295367	0.5999
rs7031550	0.3342
rs13284870	0.5448
rs13299979	0.2465
rs2787348	0.05272
rs6478302	0.04174
rs4978115	0.9262
rs2382198	0.9334
rs452943	0.05685
rs364615	0.05109
rs1999222	0.1938
rs4740543	0.1745
rs12337836	0.5841
rs1123000	0.2868
rs10739643	0.3391
rs10759100	0.8768
rs6537959	0.0654
rs10986660	0.307
rs1329918	0.8802
rs17715051	0.754
rs7020506	0.8782
rs17535921	0.10216
rs548403	0.7882
rs6476065	0.7603
rs494566	0.4336
rs2188057	0.2365
rs4742897	0.8726
rs17559283	0.0411
rs869776	0.06572
rs16907007	0.03344
rs1332526	0.2839
rs10980296	0.6502
rs1591075	0.6514
rs1416574	0.6349
rs7855598	0.1328
rs405163	0.1336
rs2993001	0.6838
rs1937786	0.4765
rs7860427	0.09158
rs12000625	0.8192
rs10868921	0.1976
rs1323791	0.1343
rs6476847	0.5473
rs2417615	0.1613
rs10511884	0.6265
rs16929087	0.12704
rs17052443	0.01518
rs1780055	0.4746
rs1081875	0.113
rs10760233	0.1043
rs7025052	0.06141
rs7028779	0.03845
rs1570589	0.108
rs3739606	0.7034
rs10811703	0.5435
rs10511850	0.8802
rs10491728	0.5814
rs17265500	0.3012
rs12685393	0.4183
rs1546151	0.2888
rs10990971	0.7343
rs11103387	0.15346
rs17492177	0.1451
rs953199	0.936
rs1500319	0.2032
rs4743902	0.7952
rs1331458	0.0939
rs1022864	0.0002659
rs7848689	0.4826
rs7031212	0.11078
rs4841934	0.9561
rs7874034	0.535
rs10760788	0.9808
rs10977170	0.6023
rs891723	0.8968
rs17323923	0.13458
rs10815067	0.9398
rs7871122	0.9267
rs1041501	0.7332
rs7042082	0.3343
rs10960196	0.8476
rs16932083	0.8021
rs7874367	0.05133
rs1987400	0.1209
rs2094920	0.6708
rs1220048	0.003356
rs9406815	0.3267
rs7025808	0.7335
rs4877500	0.8912
rs12340280	0.3441
rs12346446	0.8707
rs10118763	0.7903
rs7864727	0.04426
rs10814215	0.8818
rs10969835	0.5273
rs7047617	0.7142
rs4404976	0.4251
rs10961555	0.7629
rs4740780	0.7729
rs7041164	0.14298
rs942292	0.3953
rs7039912	0.7182
rs1043186	0.5515
rs4467992	0.3312
rs12551621	0.6904
rs12115433	0.1039
rs7036414	0.3594
rs605087	0.02478
rs10986159	0.8199
rs10758391	0.7263
rs11103302	0.539
rs4742456	0.8123
rs1396554	0.2576
rs7866199	0.09095
rs7033606	0.7025
rs7044696	0.9303
rs3818282	0.1933
rs9409098	0.3704
rs7044431	0.12318
rs4979492	0.18054
rs2026152	0.9557
rs570184	0.6594
rs3004307	0.853
rs1571589	0.6669
rs2808523	0.8593
rs13290844	0.2396
rs7856609	0.19628
rs10867629	0.6357
rs10813050	0.7337
rs263570	0.8103
rs10809449	0.9096
rs1333915	0.8156
rs1759417	0.004009
rs2381872	0.004436
rs1475202	0.08572
rs6559427	0.8439
rs1434302	0.291
rs626837	0.7724
rs730973	0.2914
rs11199110	0.6563
rs11018045	0.017054
rs12570134	0.702
rs11194273	0.7396
rs1013505	0.8876
rs1925575	0.5534
rs12257390	0.6205
rs6602036	0.4077
rs2247794	0.9855
rs1414491	0.1865
rs4750233	0.7454
rs703423	0.3592
rs7081053	0.7132
rs4145862	0.8321
rs4750361	0.9106
rs4427467	0.6891
rs11599599	0.5174
rs1670834	0.06656
rs701885	0.2293
rs16924755	0.1735
rs1538428	0.9529
rs544845	0.1017
rs1692699	0.07828
rs6584530	0.8008
rs11198942	0.9433
rs2787735	0.1114
rs2664318	0.2462
rs4339976	0.6888
rs4748854	0.0765
rs378988	0.012876
rs6482351	0.1713
rs17587939	0.4485
rs17155886	0.8292
rs2028395	0.163
rs12783467	0.9034
rs10732914	0.5836
rs4948876	0.006913
rs11257144	0.9256
rs4307644	0.9796
rs2892351	0.2849
rs2244967	0.777
rs11258004	0.1206
rs4918017	0.7396
rs10903924	0.4656
rs7073380	0.6925
rs9971287	0.8578
rs11593135	0.7125
rs2637260	0.04364
rs1954624	0.002537
rs7912845	0.1095
rs7918278	0.05637
rs12781669	0.7725
rs4933483	0.7359
rs1414681	0.8946
rs2807759	0.3181
rs2753879	0.2449
rs7913917	0.9036
rs588061	0.168
rs2776924	0.892
rs10764370	0.1307
rs10741259	0.09684
rs17829478	0.6439
rs2421158	0.6856
rs1698442	0.1338
rs7898470	0.2688
rs2204757	0.878
rs4933305	0.5225
rs7895775	0.9083
rs2779068	0.3286
rs1749325	0.4205
rs1248678	0.06962
rs2637254	0.2051
rs913056	0.16068
rs11016132	0.1314
rs17485998	0.4941
rs9633610	0.2823
rs10786651	0.07461
rs565922	0.2977
rs2104588	0.8026
rs10904561	0.2236
rs8190787	0.03451
rs1891158	0.903
rs7090477	0.9987
rs7100491	0.3464
rs12357746	0.9932
rs1537890	0.2769
rs1250001	0.7747
rs3123727	0.4089
rs1710287	0.8808
rs2784911	0.2907
rs11244500	0.8921
rs11250312	0.614
rs6602513	0.618
rs2388138	0.18758
rs10826299	0.5673
rs7909606	0.9121
rs7920971	0.3223
rs11004608	0.6982
rs878890	0.1436
rs17747324	6.468e-08
rs11004694	0.01248
rs7101307	0.0393
rs1414395	0.4838
rs2666242	0.6871
rs7074055	0.15616
rs2778958	0.6126
rs11008424	0.1009
rs164249	0.9092
rs12242629	0.03952
rs10885616	0.004404
rs2357287	0.7093
rs1538449	0.5015
rs3003909	0.8863
rs2492654	0.6373
rs7085177	0.5017
rs7073610	0.8849
rs4244283	0.6885
rs7905716	0.3142
rs11817236	0.01043
rs2368325	0.0266
rs1919696	0.4413
rs11252180	0.8495
rs2357288	0.6606
rs7902011	0.8716
rs418692	0.5757
rs1550167	0.4152
rs5030897	0.1113
rs11200704	0.172
rs2379074	0.7766
rs4749473	0.214
rs1409555	0.3661
rs10882026	0.5661
rs2616643	0.19398
rs10994753	0.1334
rs10827582	0.3885
rs4545439	0.6058
rs10794025	0.6531
rs7910519	0.9605
rs1135436	0.7375
rs7100757	0.1167
rs3095805	0.3018
rs11244487	0.9587
rs2399988	0.6185
rs2689707	0.17514
rs12411580	0.2025
rs6584415	0.6994
rs4261179	0.1898
rs7081556	0.9023
rs2271597	0.2611
rs12359407	0.3
rs744163	0.2766
rs7084892	0.04137
rs10906882	0.16846
rs2251039	0.918
rs1891842	0.414
rs11254105	0.067
rs1505918	0.4239
rs3121454	0.4156
rs7087055	0.6945
rs11187594	0.09582
rs837737	0.9513
rs10883446	0.1516
rs17123101	0.8509
rs11197560	0.662
rs17391799	0.5232
rs12415174	0.2257
rs3858313	0.4312
rs11592278	0.04864
rs11005308	0.5309
rs10887921	0.1793
rs2997266	0.7534
rs11596696	0.2799
rs811912	0.06936
rs3124740	0.5972
rs10901849	0.8262
rs180619	0.03104
rs2496047	0.8161
rs10883512	0.2059
rs10508400	0.2218
rs10821590	0.005603
rs10752321	0.9336
rs4897782	0.5775
rs10082507	0.2399
rs7067603	0.377
rs11595949	0.4158
rs7071010	0.6313
rs1419877	0.158
rs2247931	0.5309
rs2177370	0.8994
rs1149952	0.1627
rs12415827	0.3301
rs11255754	0.6162
rs2271561	0.4566
rs10762060	0.9909
rs10885646	0.4541
rs2490754	0.6221
rs1198120	0.7633
rs11188415	0.7036
rs10765139	0.3574
rs7477233	0.6989
rs10794126	0.207
rs10764798	0.1397
rs11186629	0.01549
rs556434	0.7359
rs1176417	0.4307
rs2947594	0.4267
rs11186654	0.02689
rs11592445	0.7314
rs11009030	0.7802
rs7920615	0.6787
rs2025789	0.2408
rs10885901	0.1971
rs10830005	0.002201
rs11252347	0.4631
rs7905241	0.5193
rs11244872	0.6058
rs11193410	0.09491
rs12771648	0.414
rs12569857	0.7074
rs7087150	0.3919
rs2249657	0.3804
rs1771983	0.6486
rs11597992	0.6216
rs11005477	0.10258
rs11594724	0.2165
rs753518	0.6591
rs1777955	0.009527
rs2269094	0.7419
rs2900714	0.7924
rs1884572	0.11028
rs10994538	0.2378
rs11005290	0.2143
rs16916328	0.017668
rs12354644	0.2466
rs2986651	0.3303
rs7919627	0.19408
rs11202502	0.8903
rs12262773	0.3642
rs7904325	0.16894
rs17489535	0.03671
rs3900762	0.2461
rs4256897	0.4913
rs13328756	0.4818
rs788086	0.543
rs7905537	0.3257
rs11591811	0.1564
rs7074206	0.24
rs10733980	0.8769
rs2044122	0.4556
rs10159993	0.2227
rs11008689	0.8283
rs12248077	0.9189
rs12254523	0.6692
rs10857526	0.8439
rs7900305	0.2614
rs7085077	0.1331
rs12356120	0.19946
rs10882001	0.6503
rs3750863	0.6617
rs2981779	0.54
rs1578875	0.03786
rs4345898	0.8724
rs17835817	0.7271
rs12778558	0.8931
rs10885399	0.3466
rs4567377	0.8212
rs10906390	0.4741
rs10857682	0.7559
rs7082806	0.4557
rs7894102	0.1698
rs11195307	0.7195
rs2201366	0.8076
rs6537538	0.07822
rs3895826	0.6179
rs7090090	0.8999
rs11192998	0.9735
rs4935600	0.4359
rs1892180	0.006264
rs4096394	0.1546
rs7924204	0.6711
rs1042606	0.5218
rs224767	0.6551
rs6482521	0.7028
rs4255454	0.2201
rs10822388	0.0417
rs11193005	0.03528
rs9422352	0.04383
rs2421126	0.9992
rs11002344	0.3235
rs4918148	0.21
rs7897041	0.03167
rs12765829	0.3713
rs2795596	0.02871
rs6584943	0.2261
rs7085810	0.519
rs12413564	0.1886
rs3915773	0.3979
rs827274	0.2156
rs10508936	0.2801
rs4271332	0.7177
rs11003635	0.413
rs12262409	0.5336
rs2154379	0.2125
rs11812587	0.3977
rs1336548	0.03441
rs12267486	0.005758
rs11248605	0.3684
rs2358255	0.004859
rs2395395	0.00431
rs2998050	0.15902
rs2393502	0.2335
rs10795977	0.841
rs7911503	0.7193
rs7918829	0.3613
rs11016101	0.8047
rs12221456	0.05959
rs4468300	0.9734
rs479907	0.9149
rs1999932	0.6119
rs756030	0.7439
rs11591434	0.03735
rs17620824	0.03281
rs11191472	0.8696
rs4451646	0.23
rs1249006	0.9633
rs10826091	0.7693
rs11239618	0.5442
rs1329192	0.03716
rs7923400	0.6985
rs10787549	0.4758
rs1249137	0.7904
rs7905494	0.7988
rs4918301	0.1427
rs7897847	0.167
rs10823873	0.627
rs2750047	0.4058
rs731092	0.8852
rs7910587	0.19938
rs17297457	0.9467
rs4752579	0.2524
rs2280190	0.15992
rs2754353	0.08942
rs2505143	0.8906
rs7087976	0.05722
rs7084988	0.5585
rs16909040	0.5826
rs3006849	0.7513
rs12413588	0.9798
rs11191794	0.9792
rs11813475	0.774
rs11003283	0.2645
rs10995803	0.136
rs10795801	0.06416
rs11245323	0.869
rs10882016	0.7379
rs11187003	0.6695
rs999778	0.14102
rs2488649	0.228
rs12249733	0.2677
rs7912267	0.175
rs3789937	0.1182
rs1543521	0.3908
rs1397028	0.02826
rs7913494	0.5856
rs3006500	0.1841
rs12776241	0.1667
rs293295	0.18176
rs7096360	0.6031
rs6482266	0.8509
rs2610862	0.2818
rs7080874	0.8042
rs2489218	0.9495
rs1360245	0.623
rs11259352	0.2567
rs997422	0.6654
rs1155370	0.3355
rs10830102	0.2262
rs1754615	0.8227
rs11248389	0.4225
rs1925627	0.06533
rs7909297	0.3898
rs1339474	0.5637
rs17250304	0.003136
rs10830183	0.4083
rs11200947	0.504
rs10882164	0.5078
rs1436211	0.291
rs4948816	0.6017
rs1417184	0.2421
rs10881675	0.8744
rs9419496	0.46
rs2420469	0.9939
rs10997727	0.6148
rs11005931	0.1284
rs4646978	0.613
rs9783154	0.294
rs11014929	0.11144
rs7910184	0.9929
rs4980084	0.7005
rs12570045	0.8847
rs10794621	0.3915
rs11250945	0.8048
rs3121846	0.7293
rs912741	0.08419
rs11819501	0.4
rs10686	0.1565
rs735116	0.577
rs4554804	0.5131
rs12358094	0.4838
rs10764829	0.3472
rs389094	0.9864
rs11818370	0.05782
rs17109869	0.7782
rs4114416	0.1342
rs10994982	0.7701
rs1992818	0.8039
rs11199319	0.5985
rs17102416	0.4573
rs2282439	0.9148
rs10883549	0.52
rs11596355	0.2248
rs10998646	0.0385
rs10901703	0.05484
rs10995450	0.6538
rs2420724	0.692
rs17626272	0.9559
rs1361366	0.4419
rs11198380	0.2426
rs4749760	0.426
rs181604	0.2529
rs1780417	0.1462
rs7094237	0.2032
rs1982196	0.002844
rs2384419	0.6258
rs12781298	0.4503
rs2243609	0.6755
rs1885281	0.7942
rs11253614	0.3717
rs3814633	0.2208
rs12779596	0.09916
rs9787674	0.6135
rs4918747	0.6832
rs12255333	0.3533
rs399949	0.1474
rs11194401	0.18116
rs17737729	0.616
rs4747087	0.2711
rs394694	0.8178
rs13088	0.1969
rs17836431	0.3855
rs17760580	0.7322
rs7917666	0.7886
rs753763	0.6655
rs11004873	0.3606
rs3104007	0.7807
rs7917089	0.4301
rs3808965	0.9386
rs7917453	0.7982
rs7093724	0.1343
rs4934757	0.5026
rs2884448	0.6243
rs4752656	0.01461
rs11018023	0.7784
rs10826792	0.6929
rs11011708	0.9916
rs11193881	0.4434
rs907686	0.5398
rs2789310	0.2873
rs9633637	0.11106
rs12248357	0.8064
rs4506565	1.235e-08
rs7919639	0.7096
rs7906070	0.7477
rs11011987	0.8544
rs11814411	0.7777
rs4752381	0.09778
rs1541262	0.7242
rs10458676	0.7245
rs10764520	0.8379
rs12763765	0.8542
rs634553	0.8392
rs11812328	0.4655
rs2296590	0.0491
rs11201448	0.5113
rs4918192	0.0015966
rs2386643	0.1388
rs4096393	0.2777
rs12771439	0.6117
rs7896854	0.8858
rs12242844	0.1111
rs7921268	0.9625
rs3864793	0.5949
rs7919776	0.05348
rs10995301	0.10708
rs11187895	0.7851
rs3026775	0.3218
rs2429360	0.1391
rs7897727	0.1208
rs17111156	0.7147
rs913023	0.17378
rs12358630	0.753
rs4750316	0.1873
rs10508524	0.9514
rs4880757	0.14446
rs4548544	0.10612
rs4748248	0.5843
rs7923116	0.2464
rs2253983	0.5946
