SNP	PVALUE
rs17033001	0.0326098281
rs2678667	0.2418842097
rs12692438	0.7446795711
rs12623834	0.2572634027
rs1914497	0.9349091808
rs2306797	0.9270603178
rs9784007	0.1891638594
rs6752289	0.4312373611
rs4310999	0.0253744608
rs12052795	0.1506095671
rs773815	0.4811812643
rs17025800	0.0032166003
rs6713417	0.1112681646
rs12473138	0.3297642825
rs10199521	0.7741221524
rs11892948	0.457894524
rs7605157	0.7569829555
rs9287876	0.7283609536
rs4627546	0.8540120885
rs7601199	0.047849877
rs6754193	0.0119636516
rs3754568	0.043193912
rs959668	0.8663547438
rs935608	0.4045382706
rs13031876	0.4318972327
rs6731242	0.2647174009
rs12615623	0.1550578452
rs1441468	0.6210099324
rs10498202	0.14361343
rs12621026	0.3174299661
rs6759838	0.8015262381
rs17034876	0.9479862707
rs10189040	0.9777871748
rs10168517	0.0516255173
rs6546319	0.1955550597
rs17695091	0.7061254497
rs4851746	0.3958625627
rs2216325	0.2453441739
rs10933439	0.2182245976
rs7590468	0.5905664192
rs11689622	0.3771181255
rs12477833	0.3804678637
rs4393782	0.4928447568
rs10439227	0.2590779814
rs759433	0.6201042655
rs17039985	0.8349063615
rs6545749	0.0126541173
rs6709361	0.4194676806
rs6735955	0.3951786669
rs4954259	0.5085725752
rs13002621	0.010700766
rs1024766	-0.0472828988
rs7586477	0.5082924442
rs13027789	0.3157216669
rs1551258	0.7816204029
rs12477013	0.0973937735
rs17413253	0.8884115944
rs12994891	0.274023522
rs1039375	0.2477165901
rs2364262	0.2869409605
rs2377450	0.9336883849
rs6721182	0.0740460895
rs4954684	0.9661998351
rs12328747	0.6857770456
rs4971600	0.6932819557
rs13398408	0.5291400525
rs7590708	0.3550982442
rs1011090	0.6937283721
rs1584243	0.7557446709
rs755862	0.8537493589
rs735797	0.1063518811
rs34353387	0.6924783207
rs849550	0.3978913192
rs2917657	0.152047538
rs1517013	0.5569479248
rs613828	0.0401276144
rs6434183	0.1333519269
rs557742	0.0917563812
rs7586612	0.3872723897
rs7584585	0.8477927516
rs3912258	0.1283056739
rs7560392	0.1977123928
rs2198200	0.5446686993
rs9287640	0.7160963934
rs10185444	0.2920192958
rs871820	0.1891638594
rs6543097	0.8182294004
rs2567844	0.7021147819
rs12613272	0.7002422364
rs11691266	0.1205848479
rs17033070	0.3219445595
rs2293475	0.7782238842
rs6433020	0.5098795139
rs7606995	0.7629063069
rs4303702	0.0299513252
rs1528488	0.2300136814
rs2060198	0.1539757759
rs11901849	0.0004134024
rs1860761	0.5065176816
rs4389374	0.674680238
rs17036168	0.5177095469
rs1479234	0.5716410914
rs6753288	0.9329035614
rs11885518	0.1472006897
rs987318	0.5501321522
rs10497165	0.2496539007
rs12997911	0.8156817309
rs12052854	0.7852571929
rs167485	0.7519401153
rs1369481	0.6554756643
rs6748631	0.3901890829
rs6431886	0.0423575235
rs17045229	0.6266210173
rs10177783	0.8449010555
rs7560867	0.0148837374
rs6745716	-0.0250701087
rs3731806	0.6044975407
rs7584666	0.7950131271
rs17633694	0.5131996871
rs12476079	0.6313051717
rs6742939	0.028753013
rs4303750	0.303197817
rs16832020	0.5390155861
rs12623692	0.8195469205
rs1879654	0.8327082754
rs1524029	0.4950029286
rs6759057	0.4125003873
rs272146	0.1972311839
rs13025966	0.7587383564
rs10172648	0.0939808338
rs4954959	0.6542168179
rs17690224	0.8596157765
rs6432442	0.266838622
rs7565154	0.1447627262
rs1371646	0.7075508376
rs10208137	0.6434137053
rs13396083	0.4689952645
rs12995684	0.3463947891
rs10179397	0.4650157918
rs13019020	0.1692014466
rs4832461	0.5296038529
rs4670162	0.2439398865
rs2218162	0.0753307638
rs6545086	0.7763282048
rs2380458	0.5698993197
rs2029088	0.0727991916
rs13023947	0.3001015806
rs10190071	0.4870190081
rs7595986	0.0282614288
rs10931382	0.875601118
rs13008796	0.8378004105
rs726666	0.8957271475
rs7579153	0.9726471566
rs17203009	0.2038400247
rs799767	0.7534444692
rs1401841	0.8734404576
rs4663751	0.5746643704
rs6430446	0.014353318
rs2123917	0.2300136814
rs1083865	0.1517819437
rs4832258	0.7245418139
rs11680267	0.5785087258
rs2371701	0.618495707
rs1365860	0.5831717491
rs1118149	0.7887649378
rs11887375	0.3109094818
rs6431485	0.0625936583
rs11681786	0.3603793473
rs17009924	0.4759617982
rs2074774	0.1751828571
rs6741255	0.2398246164
rs17739675	0.2593979101
rs16857862	0.3122420625
rs13426118	0.6059517088
rs448658	0.6033174505
rs13031704	0.9075150332
rs13029963	0.7085306026
rs4662867	0.2652104651
rs658602	0.2176702022
rs156709	0.9117919534
rs2080316	0.1710811709
rs2680861	0.0768104629
rs4374383	0.6663428963
rs4665823	0.1362852507
rs10198083	0.2553390002
rs757930	0.0404845665
rs842625	0.9390072165
rs7425956	0.1906519767
rs1864881	0.1786679995
rs6545855	0.6570038454
rs2429090	0.8646046662
rs9989904	0.5569479248
rs4954031	0.9736926111
rs11684828	0.0783685796
rs3795943	0.1898510223
rs4953174	0.0137762242
rs11680941	0.2592912768
rs7589568	0.1303901046
rs7562008	0.7828547834
rs10932031	0.8821838222
rs7602971	0.6116709987
rs11894279	0.3695102022
rs10167849	-0.0305972366
rs7596319	0.7954533435
rs1541976	0.4843841103
rs334132	0.6667914704
rs6716626	0.4962220572
rs2678911	0.0558904502
rs13427878	0.5503165349
rs1486239	0.2742342175
rs1214081	0.1829526138
rs7425126	0.5211522877
rs288327	0.2799098535
rs1917586	0.267580177
rs16861690	0.4528502463
rs2704631	0.590657626
rs7340253	0.6902454228
rs1817147	0.6557453766
rs11886754	0.2489009008
rs13031161	0.0591520343
rs3916752	0.0918111328
rs12185747	0.4724960732
rs3860481	0.0465301405
rs10184572	0.2791755379
rs2695103	0.8485812824
rs1653769	0.4155028815
rs990518	0.0014001206
rs11686198	0.1295372437
rs16862799	0.2821103115
rs2459611	0.5613620482
rs4668771	0.8424469745
rs7597203	0.379493638
rs1437677	0.9035644077
rs11899518	0.791050239
rs1317855	0.7503421021
rs2974142	0.2606767578
rs3771164	0.3103966319
rs1813381	0.1892784271
rs11125038	0.2308895362
rs4042167	0.7176084796
rs12993095	0.780209468
rs4436933	0.8184929174
rs12053198	0.7275617774
rs17627531	0.0974342189
rs13399960	0.5904752102
rs6746639	0.8750781624
rs3108117	0.2561946842
rs12694864	0.9015598525
rs12693365	0.8721285374
rs9789774	0.3014441094
rs13032477	0.3198051012
rs3105490	0.1045018342
rs7602729	0.3091650652
rs7603898	0.694442568
rs1430198	0.5629241
rs16866209	0.7799448921
rs13427835	0.5886505973
rs17020172	0.2288081474
rs2869826	0.9911151765
rs7589318	0.5760783115
rs10928070	0.3064931213
rs989720	0.2171154838
rs11690491	0.3556968908
rs6710433	0.1859492994
rs1869052	0.2760115942
rs2048816	0.8570768896
rs9288484	0.5761293402
rs6758162	0.0411283362
rs6436819	0.4406257168
rs205616	0.3307770091
rs1515275	0.0471342085
rs10205261	0.3901890829
rs13020013	0.7630830549
rs17010281	0.7331192709
rs6717511	0.3034039944
rs4663480	0.2492236769
rs13029326	0.965589919
rs12471290	0.6207382516
rs12694637	0.1022308384
rs11885776	0.4067745201
rs7568767	0.7806504098
rs772174	0.8957271475
rs6717055	0.9418842518
rs10201299	0.0058533793
rs13421366	0.4361215958
rs3820897	0.9691621971
rs6712778	0.3006180881
rs2612698	0.9199071722
rs4666689	0.5299748459
rs4564739	0.0057891745
rs17035140	0.6254450733
rs13420297	0.4139537187
rs7355393	0.4305515246
rs12622248	0.0819399645
rs3768942	0.115962804
rs1518685	0.4963158153
rs11893218	0.6745418139
rs10186148	0.2559808225
rs7572476	0.7435278524
rs4954810	0.7434929174
rs2392718	0.0037744683
rs2164797	0.230670643
rs11123599	0.4694779086
rs7595571	0.8037493589
rs16864041	0.8751895125
rs6741927	0.8352571929
rs602291	0.7384758413
rs2048844	0.4792955145
rs17214234	0.6543067459
rs309160	0.0051926006
rs3792047	0.5874641537
rs309268	0.5826234466
rs929636	0.9628016482
rs7600054	0.3549984501
rs4853267	0.0065329486
rs1519899	0.9482477633
rs11685553	0.79254753
rs6727412	0.6265305708
rs1451830	0.9491193925
rs6759712	0.1198048165
rs7604920	0.957486097
rs13425272	0.0871959792
rs12469595	0.0442913364
rs901329	0.4659638285
rs7563558	0.1880177395
rs4671197	0.2066248425
rs2361508	0.5139834216
rs6751249	0.1884131355
rs16867107	0.8683670756
rs10203140	0.6889946258
rs11889670	0.6780832197
rs4669590	0.2682154382
rs12466807	0.7956897653
rs1527849	0.844550502
rs2887180	0.0467716675
rs10193768	0.8451639642
rs12623994	0.3398632626
rs17816020	0.9653285245
rs2579399	0.5035262526
rs1868852	0.1134918563
rs6714732	0.1429521815
rs6543425	0.6670748424
rs10427160	0.6305989051
rs2089815	0.9805748544
rs17033742	0.9148057319
rs6712636	0.8303445934
rs2293082	0.2383771374
rs11900508	0.4524691386
rs6731108	0.9807490817
rs6728407	0.4730633427
rs1053544	0.2598243465
rs7595603	0.3293590126
rs7570329	0.0014741326
rs10460277	0.1974855641
rs12612504	0.0899310882
rs823183	0.6918821928
rs1649568	0.3805662979
rs4468865	0.4586550597
rs11686692	0.273496629
rs1463312	0.3061845051
rs11123404	0.6443148676
rs17742519	0.7628179314
rs1649570	0.5104394597
rs4407201	0.4688265221
rs7566767	0.9283686117
rs12052257	0.8597908551
rs6707541	0.4377517234
rs1965130	0.9045468756
rs4558557	0.8338538044
rs17594990	0.3024759627
rs7585867	0.6857770456
rs10804294	0.854274813
rs1589614	0.0026083785
rs1344665	0.7009556552
rs2421542	0.3892092924
rs1541835	0.7349284299
rs13421786	0.2058387727
rs16846100	0.8628543774
rs3103268	0.248147394
rs4854344	8.369913e-22
rs2551906	0.6115819472
rs9808433	0.8635545184
rs12467695	0.9681166737
rs41459549	0.7667360136
rs11677719	0.7568060699
rs961425	0.5806892719
rs7591421	0.2783358083
rs1518008	0.4267023495
rs1429883	0.7560984868
rs7584568	0.003252899
rs941370	0.7840889901
rs12999247	0.8312219961
rs2867118	0.018312138
rs10203978	0.7547715931
rs1030281	0.172604831
rs1526303	0.2212128085
rs745419	0.6675988083
rs10201033	0.3304732582
rs13403361	0.3899931629
rs987619	-0.0172102829
rs6432189	0.7370570908
rs12622091	0.7994143659
rs2001350	0.2252929081
rs2576738	0.967768162
rs10490072	0.4884295525
rs16858528	0.4994081531
rs13430237	0.9805748544
rs1500608	0.0847461692
rs1895694	0.4412958225
rs7603357	0.4288201868
rs6722869	0.2076344907
rs836230	0.7204146749
rs7422736	0.2765495577
rs12712683	0.2936810463
rs7425233	0.0936269209
rs792088	0.8762388522
rs11126762	0.182606101
rs4854190	0.5734543229
rs6734321	0.3232675072
rs10929366	0.4950029286
rs13399544	0.3783010486
rs4667400	0.479955673
rs17539653	0.4637828327
rs10174811	0.3626663311
rs3843336	0.5633834003
rs11899149	0.7116689606
rs2241869	0.0013575654
rs16850870	0.195100179
rs6543142	0.4270875553
rs6760452	0.6646379682
rs11678775	0.5136105641
rs1913892	0.6217631107
rs1542646	0.1190619725
rs11888685	0.4751423149
rs17238525	0.9434534414
rs501596	0.0491599553
rs13003560	0.6272540928
rs10165877	0.0824890951
rs6746254	0.9040230395
rs13032797	0.4230396626
rs1374393	0.4433140612
rs4536649	0.3284467792
rs16865015	0.626711462
rs6761198	0.1375853442
rs11677563	0.7118457362
rs20349	0.5123984675
rs17189119	0.1696718424
rs12987272	0.8171752669
rs961965	0.7902574564
rs6748652	0.4207233457
rs12998489	0.3821405702
rs11903556	0.4718341079
rs17519490	0.6037671542
rs10194985	0.7182310009
rs1368037	0.6462067683
rs6726817	0.8363973232
rs12623876	0.8024940251
rs4832275	0.8812222818
rs4450565	0.8744899139
rs1865205	0.479955673
rs7593561	0.2176702022
rs2709382	0.4651106108
rs10929076	0.1388200586
rs10192315	0.3590854234
rs13006497	0.1071159498
rs16830615	0.6683163393
rs11125980	0.8820090008
rs11689818	0.9665483557
rs7565747	0.3961555914
rs6748598	0.2587579657
rs4671923	0.46823773
rs13400576	0.1689661318
rs16831174	0.8984220907
rs12712519	0.569991012
rs2103105	0.8374496541
rs7594950	0.9152827126
rs6756087	0.8354326047
rs10165827	0.0393084804
rs7570280	0.5191057042
rs17204247	0.2442641126
rs4493316	0.3233692258
rs12465610	0.4048300883
rs7568311	0.2339491518
rs7571412	0.5501321522
rs3771712	0.1370532909
rs11679592	0.1651903365
rs1011968	0.5764039598
rs12473120	0.4430181021
rs352188	0.4953780993
rs2305292	0.7487534327
rs9789546	0.5333119023
rs6749057	0.6872966829
rs13007822	0.1045771514
rs13405020	0.8456021333
rs10206908	0.8827956827
rs11901996	0.941709893
rs13395944	0.2950297427
rs10177649	0.6313217904
rs849556	0.3345185812
rs3791398	0.7733229181
rs2580405	0.9633244597
rs1122969	0.387836783
rs1718641	0.0024924426
rs7595983	0.2146708505
rs41375347	0.8622417259
rs2059439	0.8473866066
rs631486	0.7476541162
rs2312207	0.1132972351
rs6714508	0.883407521
rs7583026	0.6566443145
rs16859091	0.6240878381
rs16842681	0.0553446036
rs7607600	0.251802559
rs13424360	0.2882729314
rs6743740	0.0532886937
rs4848384	0.5413626972
rs17049897	0.1936201026
rs11883480	0.6951566778
rs6588670	0.2246555031
rs577734	0.620919374
rs6545679	0.9832753469
rs13396946	0.0175051692
rs13005339	-0.0419026686
rs17021730	0.5747559475
rs753727	0.4213991832
rs16833220	0.8097033161
rs299578	0.3597822672
rs7557035	0.8926698678
rs1864885	0.0731186909
rs1484680	0.2635491418
rs17247882	0.7048779665
rs6757761	0.6359275623
rs13021369	0.7530218683
rs4441423	0.5756715974
rs13035450	0.9213030639
rs11689630	0.3532011905
rs10192411	0.6048462801
rs1221195	0.5851151064
rs1838209	0.0136961751
rs1365840	0.9054199066
rs2682387	0.2954444617
rs4680899	0.4631261863
rs6788029	0.6413403979
rs10511086	0.0230025514
rs7610569	0.4156964505
rs10934592	0.2748660933
rs842522	0.5275626387
rs10510218	0.3271281851
rs6784768	0.8768509351
rs7652573	0.5581439484
rs1356664	0.0580291258
rs2323206	0.7421952482
rs4131864	0.3703020636
rs17215933	0.2012205673
rs9830600	0.2597177518
rs7640439	0.715829518
rs9860578	-0.0286265292
rs12490438	0.789112204
rs1440666	0.2968950044
rs9990153	0.8340292372
rs9810276	0.2837843681
rs12496828	0.1059693279
rs1399558	0.3693121845
rs7645582	0.5557515032
rs1356359	0.457133763
rs33516	0.0103630686
rs6780060	0.3259100467
rs7631229	0.2384131355
rs560496	0.7021147819
rs9822455	0.2511583903
rs7610108	0.3083204447
rs627075	0.2009946642
rs10935383	0.4767477063
rs779694	0.6342122137
rs6787106	0.961233183
rs4856764	0.2346036074
rs2324724	0.2935772458
rs13098316	0.7087087252
rs12696304	0.0516177549
rs9850492	0.3230640499
rs13062116	0.0165185167
rs4490404	0.5957619443
rs4955686	0.3555108408
rs9834233	0.649088268
rs3456	0.0870156369
rs6767156	0.6303277941
rs6780444	0.3346195853
rs17006124	-0.0038464201
rs7652340	0.2615246675
rs2121737	0.743692353
rs775023	0.105388236
rs6414490	0.0213552727
rs712791	0.474669961
rs4839601	0.5399759993
rs3774004	0.5828062226
rs9823122	0.4848548084
rs7627904	0.6719025549
rs1846075	0.8360465255
rs9883412	0.2656724092
rs1530735	0.8237619026
rs13099917	0.2312177881
rs9838443	0.8503558102
rs834178	0.2628051127
rs9853336	0.9533029493
rs9968231	0.8526983888
rs9835311	0.793868467
rs6440739	0.1491318814
rs7615693	0.3447893659
rs9828110	0.1448360099
rs12486940	0.1510932883
rs10212315	0.8119909015
rs7611535	0.0213411157
rs9821843	0.2601440727
rs13096133	0.2744448779
rs6791975	0.6473775801
rs4927960	0.0460880072
rs12486764	0.6343928061
rs1543244	0.5767700886
rs11707957	0.6784413063
rs1403703	0.7313792194
rs892932	0.0474598699
rs9829938	0.50277793
rs9848064	0.1422264534
rs11712493	0.3685199034
rs6786168	0.7232090447
rs13092634	0.3631631209
rs12491982	0.7275617774
rs2687656	0.3233692258
rs1400609	0.1308712008
rs12493115	0.7961576468
rs12495112	0.5596154338
rs1392062	0.7549485255
rs9835307	0.6956922036
rs2472677	0.5152880709
rs990738	0.7368797269
rs1915994	0.2747608026
rs2590453	0.6485481145
rs7616754	0.6435498096
rs7622114	0.3726537742
rs6806004	0.9141482739
rs9860368	0.4454718845
rs17075997	0.9437149662
rs2884753	0.6089493659
rs6766754	0.0801309534
rs359039	0.4143411115
rs6763902	0.6925676189
rs1873409	0.0600554918
rs2226972	0.1530123917
rs10937420	0.5740232696
rs17632018	0.2613196339
rs1920542	0.1153947571
rs11707430	0.275701939
rs1982005	0.0007424391
rs6550597	0.0078492496
rs2626	0.1992985054
rs7621918	0.4912485513
rs1444597	0.5124917225
rs1406562	0.9633244597
rs9851046	0.888738332
rs9826296	0.7074617604
rs9874204	0.4243897565
rs10446356	0.5875554311
rs11915221	0.5227328375
rs9853549	0.1566248425
rs978697	0.3682227112
rs4305391	0.5810507215
rs10512981	0.0125936583
rs12715077	0.9733441278
rs9873966	0.8968625824
rs1426269	0.316028305
rs1344820	0.6937283721
rs4073664	0.2721256725
rs12487705	0.836815933
rs10936311	0.0335565019
rs1844932	0.1219245956
rs7428855	0.8749271667
rs2581182	0.3782024993
rs13085289	0.432954033
rs782443	0.4077460743
rs3010116	0.0249298913
rs17487806	0.6543067459
rs4855460	0.0283549871
rs9861651	0.1193694959
rs7634427	0.9053326051
rs6775597	0.0861263921
rs12495294	0.6339413121
rs9836909	0.1165559286
rs299660	0.7005989563
rs342763	0.4556115615
rs4025723	0.5663891081
rs7624777	0.0704204379
rs12629948	0.6344830997
rs3851378	0.0659861931
rs2461817	0.5597993275
rs1147238	0.3191141458
rs9822398	0.2186678823
rs6548690	0.8048878168
rs6446005	0.4235219309
rs2203128	0.7304916322
rs2925312	0.2377610505
rs12638378	0.8284140701
rs9877629	0.9556560179
rs1494255	0.7762399738
rs12634100	0.4456594457
rs250397	0.109818738
rs1511376	0.3353264388
rs1147695	0.3202128458
rs17463979	0.7216093691
rs2943702	0.3498013305
rs11707571	0.198793288
rs11129685	0.3242843958
rs11915857	0.961233183
rs1488252	0.1091773724
rs3772917	0.7642318214
rs9870668	0.390776729
rs11127617	0.5942130944
rs2724726	0.7816204029
rs9818705	0.6353859405
rs9853452	0.0204418164
rs10935755	0.1350939247
rs813978	0.0546093552
rs4857010	0.0946876432
rs13068296	0.9416227133
rs16827308	0.0114059208
rs7625947	0.1611557754
rs3853720	0.5942130944
rs1395005	0.23449456
rs13082732	0.0440425686
rs9820583	0.5921166564
rs9818751	0.2182245976
rs9874739	0.3932234226
rs4856390	0.5296038529
rs357485	0.2803292755
rs2717283	0.5553832931
rs310724	0.5399759993
rs1399916	0.5605835705
rs13072940	0.3622688017
rs2073495	0.7726217058
rs7639840	0.730580396
rs11917907	0.9182909287
rs322112	0.7155626315
rs6439380	0.5722825942
rs9880772	0.2560877583
rs7622066	0.9082133631
rs3815496	0.560902494
rs10513468	0.3241827367
rs11711289	0.4407214575
rs7629195	0.8631169343
rs6806908	0.1669627803
rs1351015	0.9096972394
rs2292583	0.8649336604
rs11715270	0.6391759978
rs7623679	0.5187071162
rs11718398	0.7108458024
rs4677119	0.5547388341
rs1900667	0.7792916213
rs1362772	0.2568360331
rs11706463	0.3158238865
rs11921463	0.1005760299
rs10513354	0.1150720122
rs2306378	0.2117734798
rs4678408	0.038552426
rs6783515	0.9614074592
rs3846030	0.2191109618
rs1527561	0.4524036986
rs9852147	0.0158918092
rs6795869	0.8672297043
rs9860489	0.7523826034
rs267132	0.4458858698
rs12106894	0.312754276
rs350585	0.6845252763
rs17011809	0.5982206842
rs17252904	0.2736020253
rs4619807	0.2148933525
rs7635362	0.2494388094
rs7647042	0.1711984899
rs2099019	0.573107224
rs9863323	0.7467167832
rs17666009	0.410076019
rs1624314	-0.0385531297
rs9290558	0.8165603072
rs17753961	0.1596067525
rs7618185	0.3006180881
rs669229	0.5630934318
rs9853646	0.4142442697
rs9990280	0.179248409
rs972453	0.6663632578
rs4955480	0.5591556589
rs9637424	0.9122283274
rs9857703	0.0447712287
rs1666345	0.9026260779
rs7650653	0.8642546254
rs4428139	0.0494980793
rs9811771	0.3117296728
rs6782448	0.3059787245
rs12639371	0.3876406335
rs2324440	0.4358338105
rs9839421	0.0048669397
rs6800280	0.31469909
rs11707286	0.1361984698
rs9855348	0.4327619228
rs6800943	0.9155444984
rs4854559	0.1373255673
rs12629091	0.8313097327
rs11715128	0.3701041296
rs4530527	0.8646175175
rs17043539	0.7039867526
rs6776952	0.8438493656
rs17654359	0.9684651834
rs6792884	0.2996882389
rs2526748	0.0003916592
rs11929122	0.7472481371
rs4678013	0.4836308293
rs2049325	0.7987565049
rs17477274	0.3756384476
rs13086109	0.1302397
rs16851752	0.2929542781
rs4858098	0.5199431025
rs7432975	0.7130711563
rs4681127	0.4174799796
rs4859241	0.7182310009
rs304229	0.4429224519
rs4245878	0.2747925925
rs41520445	0.5870990233
rs2863384	0.0209680478
rs11919719	0.3300681676
rs4684930	0.0449694011
rs3796229	0.9650671288
rs7635448	0.0429768729
rs12494116	0.4494181919
rs10937327	0.6448888967
rs9844904	0.1501375761
rs16854711	0.7803858474
rs34411239	0.2058387727
rs1603867	0.2704362739
rs2608466	0.12715684
rs7624264	0.3637590902
rs6767905	0.1531499775
rs9311321	0.098753104
rs17729465	0.6483680503
rs6762045	0.7176974148
rs771792	0.8471794164
rs6809851	0.0989814339
rs6441957	0.6969415765
rs9813955	0.5253343977
rs9829477	0.0939128001
rs7637912	0.1579345192
rs2056773	0.1470911934
rs17012311	0.7139610801
rs9812537	0.7229424589
rs9879982	0.0901396267
